frequency	mutation_category
0.0527095795	snp_pseudogene
0.0652971268	snp_pseudogene
0.0925779343	snp_intergenic
0.0952501297	snp_intergenic
0.272257328	snp_intergenic
0.331478596	snp_intergenic
0.216181278	snp_intergenic
0.0871548653	snp_intergenic
0.130828381	snp_intergenic
0.142348289	snp_intergenic
0.120142937	snp_intergenic
0.117835522	snp_intergenic
0.11384058	snp_intergenic
0.117892265	snp_intergenic
0.0771374702	snp_nonsynonymous
0.0802512169	snp_synonymous
0.083738327	snp_nonsynonymous
0.0864238739	snp_synonymous
0.0814595222	snp_nonsynonymous
0.093020916	snp_nonsynonymous
0.0862226486	snp_nonsynonymous
0.0530648232	snp_nonsense
0.0801029205	snp_intergenic
0.130104542	snp_nonsynonymous
0.353839397	snp_intergenic
0.0935287476	snp_synonymous
0.128689289	snp_synonymous
0.130351543	snp_synonymous
0.123485088	snp_nonsynonymous
0.122189045	snp_synonymous
0.0925374031	snp_nonsynonymous
0.0987119675	snp_nonsynonymous
0.0944437981	snp_synonymous
0.0949134827	snp_nonsynonymous
0.0948719978	snp_synonymous
0.101109028	snp_nonsynonymous
0.0995898247	snp_synonymous
0.103216648	snp_nonsynonymous
0.103839397	snp_synonymous
0.101233482	snp_nonsynonymous
0.0964307785	snp_synonymous
0.117264748	snp_synonymous
0.175068855	snp_nonsynonymous
0.0789632797	snp_intergenic
0.0788955688	snp_intergenic
0.0829043388	snp_intergenic
0.0954709053	snp_intergenic
0.411151886	snp_nonsynonymous
0.41247654	snp_nonsynonymous
0.402231693	snp_synonymous
0.129196167	snp_nonsynonymous
0.133201122	snp_nonsynonymous
0.0921607018	snp_nonsynonymous
0.105154514	snp_intergenic
0.401398659	snp_intergenic
0.0531616211	snp_nonsynonymous
0.184949398	snp_intergenic
0.091398716	snp_intergenic
0.142066956	snp_intergenic
0.14000082	snp_intergenic
0.148178577	snp_intergenic
0.146900654	snp_intergenic
0.14947319	snp_intergenic
0.150564194	snp_intergenic
0.126818657	snp_intergenic
0.105256557	snp_intergenic
0.0829439163	snp_intergenic
0.490660667	snp_intergenic
0.448285103	snp_intergenic
0.0741076469	snp_intergenic
0.0541305542	snp_intergenic
0.0615534782	snp_synonymous
0.0896582603	snp_synonymous
0.129599094	snp_intergenic
0.142640114	snp_intergenic
0.257577419	snp_intergenic
0.295918465	snp_intergenic
0.0704174042	snp_intergenic
0.0767250061	snp_intergenic
0.0616846085	snp_synonymous
0.07361269	snp_nonsynonymous
0.166416645	snp_nonsynonymous
0.197113514	snp_nonsynonymous
0.14066267	snp_nonsynonymous
0.152398586	snp_nonsynonymous
0.066889286	snp_synonymous
0.123485088	snp_intergenic
0.227282524	snp_intergenic
0.21437788	snp_intergenic
0.0835456848	snp_intergenic
